year,nationality_of_ownership,Actual_Capital_Expenditure_-_Instruments_and_Equipment_excluding_software,Actual_Capital_Expenditure_-_Land_and_Buildings,Actual_Capital_Expenditure_-_Software_development_by_company_in-house_and_used_in-house,Actual_Capital_Expenditure_-_Software_purchased_wholly_for_Research_and_Development_purposes,Actual_Capital_Expenditure-_Payments_made_for_licences_to_use_intellectual_products,Actual_Current_Expenditure_-_Labour_Costs,Actual_Current_Expenditure_-_Other_Current_Costs,Actual_Total_Capital_Expenditure,Actual_Total_Current_Expenditure,Actual_Total_Research_and_Development_Expenditure,Estimated_Capital_Expenditure_-_Instruments_and_Equipment_excluding_software,Estimated_Capital_Expenditure_-_Land_and_Buildings,Estimated_Capital_Expenditure_-_Software_development_by_company_in-house_and_used_in-house,Estimated_Capital_Expenditure_-_Software_purchased_wholly_for_Research_and_Development_purposes,Estimated_Capital_Expenditure-_Payments_made_for_licences_to_use_intellectual_products,Estimated_Current_Expenditure_-_Labour_Costs,Estimated_Current_Expenditure_-_Other_Current_Costs,Estimated_Total_Capital_Expenditure,Estimated_Total_Current_Expenditure,Estimated_Total_Research_and_Development_Expenditure,expenditure,Enterprises_Engaged_in_Research_and_Development_Activities_%,Enterprises_Engaged_in_Research_and_Development_Activities_Number,type_of_innovation,Enterprises_Engaged_in_Intellectual_Property_Rights_Activities
10,0,120411.0,82480.0,30123.0,19335.0,25693.0,1651343.0,840831.0,278041.0,2492173.0,2770214.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,5.3,95.0,0,5.658666666666666
10,0,120411.0,82480.0,30123.0,19335.0,25693.0,1651343.0,840831.0,278041.0,2492173.0,2770214.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,18.2,325.0,0,5.658666666666666
10,0,120411.0,82480.0,30123.0,19335.0,25693.0,1651343.0,840831.0,278041.0,2492173.0,2770214.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,6.3,112.0,0,5.658666666666666
10,0,120411.0,82480.0,30123.0,19335.0,25693.0,1651343.0,840831.0,278041.0,2492173.0,2770214.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,1784.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,0-99k,42.1,612.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,100k-499k,35.9,523.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,3.4,49.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,16.2,235.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,2.5,36.0,0,5.658666666666666
10,1,23631.0,15357.0,26365.0,11907.0,17829.0,549943.0,213816.0,95090.0,763759.0,858849.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,1455.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,0-99k,14.0,46.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,100k-499k,21.6,71.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,14.0,46.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,27.4,90.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,23.1,76.0,0,5.658666666666666
10,2,96779.0,67122.0,3759.0,7428.0,7864.0,1101400.0,627015.0,182951.0,1728414.0,1911365.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,329.0,0,5.658666666666666
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,0,3.3666666666666667
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,1,5.766666666666667
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,2,15.933333333333332
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,4,7.566666666666666
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,5,2.8333333333333335
11,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,103731.0,64849.0,36557.0,14976.0,16070.0,1719637.0,821929.0,236182.0,2541566.0,2777748.0,,33.33567901234567,390.5246913580247,6,8.733333333333333
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,0,3.3666666666666667
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,1,5.766666666666667
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,2,15.933333333333332
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,4,7.566666666666666
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,5,2.8333333333333335
11,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,26330.0,20721.0,33914.0,10795.0,7801.0,617344.0,250183.0,99561.0,867527.0,967088.0,,33.33567901234567,390.5246913580247,6,8.733333333333333
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,0,3.3666666666666667
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,1,5.766666666666667
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,2,15.933333333333332
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,4,7.566666666666666
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,5,2.8333333333333335
11,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,77401.0,44128.0,2642.0,4181.0,8269.0,1102293.0,571745.0,136621.0,1674038.0,1810659.0,,33.33567901234567,390.5246913580247,6,8.733333333333333
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,0-99k,36.5,657.0,0,5.658666666666666
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,100k-499k,32.8,590.0,0,5.658666666666666
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,6.5,117.0,0,5.658666666666666
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,17.3,311.0,0,5.658666666666666
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,6.8,123.0,0,5.658666666666666
12,0,175239.0,36597.0,205199.0,17188.0,121484.0,1690211.0,1010378.0,555707.0,2700588.0,3256295.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,1798.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,0-99k,42.9,567.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,100k-499k,36.4,481.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,4.0,53.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,15.2,201.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,1.5,20.0,0,5.658666666666666
12,1,24690.0,5380.0,192071.0,11971.0,3896.0,468571.0,256408.0,238007.0,724978.0,962985.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,1322.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,0-99k,18.9,90.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,100k-499k,22.8,109.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,2M-4.99M,13.4,64.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,500k-1.99M,23.1,110.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,5M+,21.8,104.0,0,5.658666666666666
12,2,150550.0,31217.0,13128.0,5216.0,117588.0,1221640.0,753970.0,317699.0,1975610.0,2293309.0,79985.17391304347,29891.942028985508,54298.242424242424,9640.363636363636,88543.5303030303,1157712.9605263157,627079.9210526316,447149.3157894737,1784793.144736842,2424300.5555555555,Any expenditure,100.0,476.0,0,5.658666666666666
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,0,3.5666666666666664
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,1,2.2
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,2,12.633333333333333
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,4,6.366666666666667
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,5,1.3
13,0,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,135763.0,46397.0,226619.0,15778.0,429894.0,1740674.0,796039.0,854451.0,2536714.0,3391165.0,,33.33567901234567,390.5246913580247,6,6.6000000000000005
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,0,3.5666666666666664
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,1,2.2
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,2,12.633333333333333
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,4,6.366666666666667
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,5,1.3
13,1,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,20101.0,7630.0,188784.0,10514.0,13325.0,501746.0,235744.0,240355.0,737490.0,977845.0,,33.33567901234567,390.5246913580247,6,6.6000000000000005
13,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,115662.0,38767.0,37835.0,5264.0,416568.0,1238928.0,560295.0,614096.0,1799224.0,2413320.0,,33.33567901234567,390.5246913580247,0,3.5666666666666664
13,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,115662.0,38767.0,37835.0,5264.0,416568.0,1238928.0,560295.0,614096.0,1799224.0,2413320.0,,33.33567901234567,390.5246913580247,1,2.2
13,2,95924.83333333333,33585.625,41504.71428571428,11589.666666666666,21112.571428571428,966545.64,581612.84,283135.68,1548158.16,1955040.4444444445,115662.0,38767.0,37835.0,5264.0,416568.0,1238928.0,560295.0,614096.0,1799224.0,2413320.0,,33.33567901234567,390.5246913580247,2,12.633333333333333
